Warehouse_ID,Location,Current_Stock,Demand_Forecast,Lead_Time_Days,Shipping_Time_Days,Stockout_Risk,Operational_Cost,Supplier_ID,Product_Category,Monthly_Sales,Order_Processing_Time,Return_Rate,Customer_Rating,Warehouse_Capacity,Storage_Cost,Transportation_Cost,Backorder_Quantity,Damaged_Goods,Employee_Count,Total_Logistics_Cost,Net_Profit,Operating_Cost_Ratio,Delivery_Efficiency,Stock_Utilization,Inventory_Turnover_Ratio,Demand_Gap,Risk_Score
WH361,Houston,3845,1896,6,3,12,67556,S598,Electronics,9719,4.072614418912835,8.415299805686121,2.7669271949125624,34874,14922,13314,126,11,97,95792,-86073,9.856158040950715,13.072614418912835,11.025405746401331,2.527698309492848,-1949,31.41529980568612
WH391,Miami,2671,2527,6,2,18,36034,S102,Automotive,1288,4.562037056130106,3.703467467427796,4.406367856102272,49979,12654,3570,25,20,51,52258,-50970,40.57298136645963,12.562037056130105,5.344244582724745,0.4822163983526769,-144,41.7034674674278
WH027,New York,4759,484,9,2,17,96825,S131,Automotive,3694,0.8309198768315766,3.560419599792402,3.2033900280493843,16996,7961,14110,119,41,85,118896,-115202,32.186247969680565,11.830919876831576,28.000706048481995,0.7762134902290397,-4275,61.560419599792404
WH141,Miami,659,4727,10,5,8,42631,S798,Furniture,8771,3.7807064296169504,3.436632472597457,3.091611397439918,46742,13170,3430,178,6,82,59231,-50460,6.753049823281268,18.78070642961695,1.4098669291001669,13.309559939301973,4068,17.43663247259746
WH398,Atlanta,1859,3467,2,6,18,79114,S637,Automotive,1103,4.792046456246479,5.049971077105031,1.3953847664704364,22704,4727,7642,15,36,60,91483,-90380,82.94016319129646,12.792046456246478,8.187984496124031,0.593329747175901,1608,59.04997107710503
WH488,Miami,734,2644,4,3,17,82106,S853,Groceries,3149,2.3510002468161737,3.311114917107901,2.340524176693509,25240,5249,1900,201,45,49,89255,-86106,28.34391870435059,9.351000246816174,2.908082408874802,4.290190735694823,1910,65.3111149171079
WH122,Dallas,4100,5099,7,2,12,52305,S668,Apparel,4137,3.935873607515373,3.899368335105133,4.599728315617082,17206,7229,10178,155,18,91,69712,-65575,16.85085810974136,12.935873607515372,23.828896896431477,1.0090243902439024,999,33.89936833510514
WH202,Chicago,2011,3949,5,2,21,59432,S469,Automotive,2891,2.426555640359147,7.69024545329578,4.975743289652216,13524,12644,3492,26,33,74,75568,-72677,26.139052231061918,9.426555640359148,14.869860987873409,1.4375932371954252,1938,61.69024545329578
WH475,Atlanta,4328,1522,6,3,19,50887,S401,Furniture,4595,1.225912772528076,1.3565060675912683,4.44173182280283,20088,17571,7604,97,31,93,76062,-71467,16.553210010881394,10.225912772528076,21.545201115093587,1.0616913123844731,-2806,51.35650606759127
WH164,Atlanta,1130,5141,2,5,14,62347,S103,Apparel,3431,1.2448179642417778,4.628427681400431,3.40349220255632,42992,4735,14388,264,17,13,81470,-78039,23.745263771495193,8.244817964241777,2.6283959806475625,3.0362831858407078,4011,35.62842768140043
WH163,Denver,691,2105,7,6,7,72227,S441,Apparel,5715,0.517357453398711,5.80637413604332,3.612657035700576,31692,9854,13762,20,20,23,95843,-90128,16.77042869641295,13.517357453398711,2.180360974378392,8.270622286541245,1414,32.80637413604332
WH494,New York,3139,1614,4,2,24,63111,S187,Automotive,8588,3.203501207736076,3.496650539734967,3.893917070334103,24561,9978,14532,76,28,92,87621,-79033,10.202724732184443,9.203501207736076,12.780424249826961,2.7359031538706593,-1525,55.49665053973497
WH109,Miami,4011,4098,2,5,11,46152,S408,Automotive,5323,2.965608913195495,6.362546426915857,2.2123094669803502,18705,7073,13970,9,7,83,67195,-61872,12.62352057110652,9.965608913195496,21.44346431435445,1.3271004736973324,87,24.362546426915856
WH088,Denver,4839,3605,4,4,12,87571,S967,Furniture,6480,2.5926284864434326,9.661415588785433,3.722192402585713,11626,5702,3342,221,35,75,96615,-90135,14.909722222222221,10.592628486443433,41.62222604507139,1.3391196528208307,-1234,56.66141558878543
WH476,New York,2870,3549,5,6,9,54988,S688,Automotive,6519,2.3369471652360128,6.182588307420106,4.557443631409145,26572,13100,3192,214,36,57,71280,-64761,10.934192360791533,13.336947165236012,10.800842992623814,2.2714285714285714,679,51.182588307420104
WH102,Chicago,2523,5037,2,4,7,85322,S990,Apparel,8354,2.4710722036810497,3.910110156986097,1.4706488125613095,39627,5718,11671,225,18,81,102711,-94357,12.294828824515202,8.47107220368105,6.366871072753426,3.3111375346809355,2514,28.910110156986097
WH288,Los Angeles,2981,2203,7,5,12,81725,S739,Apparel,2543,1.504996937793761,1.6393072447117158,3.319409968903472,12566,12316,8711,194,49,89,102752,-100209,40.405819897758555,13.504996937793761,23.72274391214388,0.8530694397853069,-778,62.639307244711716
WH121,Dallas,3594,4135,5,1,19,82199,S237,Electronics,5103,4.295808529263957,8.387694633379652,4.200777495818175,13566,12058,11764,185,24,18,106021,-100918,20.77621007250637,10.295808529263958,26.49270234409553,1.4198664440734559,541,51.38769463337965
WH340,Miami,2753,4022,6,4,14,54693,S604,Apparel,6594,1.167104953916856,6.4277633843687925,4.0787152245079135,16172,3931,5384,72,29,22,64008,-57414,9.707006369426752,11.167104953916855,17.02325006183527,2.3952052306574645,1269,49.427763384368795
WH088,Los Angeles,4772,1457,5,1,5,40177,S829,Groceries,5640,3.757307676346766,4.827620989708128,4.958809284073855,43571,13210,3013,192,9,47,56400,-50760,10.0,9.757307676346766,10.952238874480733,1.1818943839061191,-3315,18.82762098970813
WH056,Dallas,3636,3453,8,6,11,50893,S990,Groceries,5913,2.429350460264812,4.500107242394876,3.653985948292594,38021,2774,10625,157,14,37,64292,-58379,10.872991713174361,16.429350460264814,9.563136161594908,1.6262376237623761,-183,29.500107242394876
WH222,Dallas,2049,2313,5,3,16,44699,S496,Automotive,5031,1.7913137598968638,4.96618886395882,4.5028807335033,47494,14434,14244,33,48,88,73377,-68346,14.584973166368515,9.791313759896864,4.314229165789363,2.4553440702781844,264,68.96618886395882
WH034,San Francisco,2843,1770,2,5,20,87773,S849,Apparel,1507,1.0514535844229684,7.5464649757061855,4.341844174472403,28144,7977,1059,274,27,49,96809,-95302,64.2395487723955,8.051453584422969,10.10162023877203,0.5300738656348927,-1073,54.546464975706186
WH347,Houston,2161,1243,2,3,20,50718,S662,Automotive,8371,3.9287828926228343,1.5903102237106872,4.128188611581448,40991,17666,10537,26,34,76,78921,-70550,9.427905865487995,8.928782892622834,5.271888951233198,3.873669597408607,-918,55.59031022371069
WH026,Los Angeles,3723,4495,5,2,8,71632,S281,Electronics,1051,3.608916006864474,9.959796340167538,2.0507919247428528,38342,17265,6921,93,9,66,95818,-94767,91.16841103710752,10.608916006864474,9.709978613530854,0.2822992210582863,772,26.959796340167536
WH007,Chicago,3451,1006,10,4,9,65441,S919,Apparel,6401,2.834905660604244,5.381435112021976,4.960373360725495,38157,7002,4023,24,33,96,76466,-70065,11.945945945945946,16.834905660604242,9.044212071179599,1.8548246884960882,-2445,47.381435112021975
WH012,Seattle,2493,1158,6,1,16,40274,S405,Electronics,7689,0.5946722535741376,4.10135247088196,4.401669488097754,26879,3849,4042,12,43,99,48165,-40476,6.264143581740148,7.594672253574138,9.274898619740318,3.0842358604091458,-1335,63.10135247088196
WH341,Denver,3796,3992,7,7,16,53322,S219,Electronics,2125,1.324449434104031,7.227393537841966,2.9893097276670577,20650,10068,5006,26,30,32,68396,-66271,32.18635294117647,15.32444943410403,18.38256658595642,0.559799789251844,196,53.22739353784196
WH155,San Francisco,3095,4848,6,6,12,64914,S345,Groceries,3841,3.190223156493436,2.4640067992908765,4.040233849377735,43468,10594,5244,119,41,53,80752,-76911,21.0236917469409,15.190223156493436,7.120180362565566,1.2410339256865912,1753,55.46400679929088
WH493,Denver,4116,4610,8,6,6,34868,S995,Electronics,2702,3.621050529720467,9.73414068336589,3.026274515295321,44883,12300,2152,88,45,54,49320,-46618,18.253145817912657,17.621050529720467,9.17050999264755,0.6564625850340136,494,60.734140683365894
WH399,Denver,4248,2155,2,4,22,52943,S685,Furniture,3942,4.408079852073309,3.8795474461255943,3.6401545727834135,14161,10536,6394,117,48,72,69873,-65931,17.725266362252665,10.408079852073309,29.997881505543393,0.9279661016949152,-2093,73.8795474461256
WH495,Los Angeles,3706,3087,8,3,9,86437,S527,Electronics,4339,3.303135834998611,2.1253675132984746,2.1108186746706985,27574,17898,2248,196,44,81,106583,-102244,24.56395482830145,14.30313583499861,13.440197287299629,1.1708041014570967,-619,55.12536751329847
WH364,Dallas,3213,4295,7,5,19,75884,S617,Apparel,3474,3.1194066672876173,7.273631316549489,2.052771680489821,49723,10859,14319,185,2,17,101062,-97588,29.090961427748994,15.119406667287617,6.461798362930636,1.0812324929971988,1082,28.27363131654949
WH499,Seattle,2809,1747,7,2,14,70859,S254,Apparel,1314,4.805806644610276,8.834459768962146,2.0623326325656874,14956,17141,13579,247,24,87,101579,-100265,77.30517503805174,13.805806644610275,18.781759828831238,0.4677821288714845,-1062,46.83445976896215
WH105,Houston,565,3432,6,2,22,70908,S732,Electronics,3326,2.313902434046069,8.062124544745291,2.863159632673343,28387,9132,14296,247,21,60,94336,-91010,28.363199037883344,10.313902434046069,1.9903476943671399,5.886725663716814,2867,51.06212454474529
WH434,Los Angeles,3728,3990,9,6,18,51895,S839,Automotive,9095,2.838561473189817,4.70041585718084,4.777678406085061,43242,13126,13685,171,13,52,78706,-69611,8.653765805387575,17.838561473189817,8.621247860876,2.4396459227467813,262,35.70041585718084
WH493,Los Angeles,4265,4000,10,3,17,95822,S679,Apparel,2188,2.2170117270312675,1.0412150124314044,4.354504451779448,18618,13257,14977,276,3,23,124056,-121868,56.69835466179159,15.217011727031267,22.907938554087444,0.5130128956623681,-265,21.041215012431405
WH145,Chicago,2215,2421,5,5,6,50560,S392,Electronics,8757,2.140447525805744,5.3628732525772405,1.1382425282653048,35201,12612,1619,187,47,12,64791,-56034,7.398766700924974,12.140447525805744,6.2924348740092615,3.9534988713318286,206,58.36287325257724
WH248,Atlanta,4784,1437,8,5,19,34112,S768,Electronics,2642,4.251838310284589,7.710305014520818,4.92600906371119,13013,4433,2674,211,25,90,41219,-38577,15.601438304314913,17.25183831028459,36.76323676323676,0.552257525083612,-3347,51.71030501452082
WH100,Los Angeles,2217,2642,6,2,10,50313,S143,Electronics,8678,1.121275664949735,6.840928649165778,4.508454139612614,34249,6848,13675,283,29,85,70836,-62158,8.162710301912883,9.121275664949735,6.473181698735729,3.914298601714028,425,45.840928649165775
WH028,New York,2543,2562,7,1,9,56665,S996,Groceries,1941,2.1606167820409485,7.353017486163101,2.4397521324381866,27228,4967,11925,54,38,45,73557,-71616,37.89644513137558,10.160616782040949,9.339650359923608,0.7632717263075108,19,54.353017486163104
WH286,Denver,4127,2375,3,6,5,58513,S923,Apparel,1780,4.027623835467287,4.118159366328026,1.8571415911412996,15638,14093,4045,255,44,75,76651,-74871,43.062359550561794,13.027623835467287,26.39084281877478,0.4313060334383329,-1752,53.11815936632803
WH060,New York,4630,3420,4,4,24,57943,S355,Groceries,8715,1.8213100976989345,4.615336795584389,3.5311855999008483,44641,7152,12031,82,19,34,77126,-68411,8.84979919678715,9.821310097698934,10.37163145986873,1.8822894168466522,-1210,47.61533679558439
WH274,Los Angeles,4994,1228,5,5,6,70245,S740,Furniture,8855,1.8390851971727595,9.813247273358272,2.644791617566429,30671,16446,1274,153,3,85,87965,-79110,9.933935629587804,11.83908519717276,16.282481823220632,1.7731277533039647,-3766,18.81324727335827
WH319,New York,1206,4118,5,4,24,55373,S952,Apparel,9874,3.432728194687892,8.34413892734694,4.754483311374395,12227,16050,8770,250,39,41,80193,-70319,8.121632570386875,12.432728194687892,9.863417027889097,8.187396351575456,2912,71.34413892734693
WH303,Denver,2850,3908,4,2,12,58194,S591,Apparel,2912,4.905858342076278,5.135826289982817,1.3717735332817966,47174,18838,1891,260,15,33,78923,-76011,27.102678571428573,10.905858342076279,6.041463518039598,1.0217543859649123,1058,32.135826289982816
WH258,Miami,1017,4062,6,7,7,62446,S154,Automotive,7929,1.873093079927344,3.35607117009695,3.0428223544766944,13932,7226,9521,222,47,72,79193,-71264,9.987766427039979,14.873093079927344,7.299741602067184,7.79646017699115,3045,57.35607117009695
WH239,Chicago,610,1183,3,1,22,43540,S120,Automotive,7865,4.750081786612892,2.479564328328047,4.921400242955563,29570,17196,717,141,7,41,61453,-53588,7.8134774316592495,8.750081786612892,2.062901589448766,12.89344262295082,573,31.479564328328046
WH162,Chicago,2247,4189,10,4,12,53533,S831,Apparel,5348,3.4453273064589856,3.803589725440891,4.943949490291657,40767,6053,11638,63,27,80,71224,-65876,13.31787584143605,17.445327306458985,5.511811023622047,2.38006230529595,1942,42.80358972544089
WH361,Seattle,3672,2652,6,4,13,63188,S383,Electronics,8655,4.236001183004077,6.898189428845661,4.138287320546762,40379,19104,11161,211,50,92,93453,-84798,10.797573656845755,14.236001183004078,9.093835904802,2.3570261437908497,-1020,69.89818942884565
WH190,Dallas,3101,898,9,2,10,81760,S434,Groceries,1225,3.736437996612843,5.842065865573657,2.5995910635589907,43489,7690,3512,259,5,59,92962,-91737,75.88734693877551,14.736437996612842,7.130538756927039,0.39503386004514673,-2203,20.84206586557366
WH082,New York,739,4749,8,5,9,74847,S405,Electronics,1854,0.7247454022780034,5.912708590707941,3.076839609477521,35493,2900,763,48,48,84,78510,-76656,42.346278317152105,13.724745402278003,2.08210069591187,2.5087956698240865,4010,62.91270859070794
WH326,San Francisco,1966,2828,6,4,19,90169,S979,Apparel,2245,3.548535284207611,5.667817303856108,2.4322170322814145,34704,7944,11357,99,43,39,109470,-107225,48.761692650334076,13.548535284207611,5.665053019824804,1.1419125127161749,862,67.66781730385611
WH448,Denver,1499,5099,4,6,8,33565,S651,Electronics,4985,4.461434466443609,4.33721389368103,4.248766052313778,38854,17196,7278,21,44,64,58039,-53054,11.642728184553661,14.46143446644361,3.8580326349925365,3.325550366911274,3600,56.33721389368103
WH309,Houston,1500,4869,3,3,13,97981,S268,Electronics,2813,0.9951979885031692,5.278446595875547,4.145348647081078,10630,19353,10524,107,39,76,127858,-125045,45.452541770351935,6.995197988503169,14.111006585136407,1.8753333333333333,3369,57.27844659587555
WH067,San Francisco,2199,2979,4,4,8,45475,S955,Apparel,4946,2.11067885896301,1.3465287520307423,3.6266602783893607,38735,11826,3479,122,47,34,60780,-55834,12.288718156085725,10.11067885896301,5.677036272105331,2.249204183719873,780,56.34652875203074
WH351,San Francisco,634,705,6,7,11,44147,S831,Apparel,1694,3.2391515461510987,8.87487812927209,1.5428912334511449,25823,17306,917,276,6,62,62370,-60676,36.81818181818182,16.2391515461511,2.455175618634551,2.67192429022082,71,25.87487812927209
WH386,Chicago,535,3663,6,5,21,64769,S648,Groceries,7238,1.564553579129904,0.5166185234534095,4.152017310925927,21576,4079,1041,156,26,86,69889,-62651,9.655844155844155,12.564553579129903,2.4796069707081942,13.528971962616822,3128,47.51661852345341
WH083,Miami,2910,3448,7,7,16,84542,S315,Groceries,3837,2.7296322312551644,8.07749643906726,3.881242229309601,14643,4303,5330,91,11,17,94175,-90338,24.54391451654939,16.729632231255167,19.872976849006353,1.3185567010309278,538,35.07749643906726
WH113,San Francisco,2373,1542,2,5,15,92064,S178,Electronics,4806,4.728511445262862,6.882992849254215,4.965105921730136,18600,5680,3070,163,48,91,100814,-96008,20.976695796920517,11.728511445262862,12.758064516129034,2.0252844500632112,-831,69.88299284925421
WH057,Chicago,2182,712,10,2,23,67124,S221,Groceries,3908,2.616694545838304,5.352585469656307,1.3356840914265118,43289,8634,13556,138,35,28,89314,-85406,22.854145342886387,14.616694545838303,5.040541477049596,1.7910174152153988,-1470,63.352585469656304
WH145,New York,4357,1521,10,5,20,65281,S830,Groceries,5909,3.9382488563969016,5.445214351555039,1.8293048518849409,47701,1581,5792,119,43,97,72654,-66745,12.295481468945676,18.938248856396903,9.1339804196977,1.356208400275419,-2836,68.44521435155504
WH181,Miami,3110,3322,4,7,8,88426,S663,Groceries,4584,3.786971377255448,1.4528526212060722,4.916439340671136,48667,4070,9536,47,29,77,102032,-97448,22.25828970331588,14.786971377255448,6.390367189265827,1.4739549839228296,212,38.45285262120608
WH068,Seattle,1636,4170,4,3,6,87751,S961,Apparel,1699,0.6839042575502761,8.474155737103107,4.142397983429266,17858,9501,5919,9,38,61,103171,-101472,60.72454384932313,7.683904257550276,9.161160264307314,1.0385085574572128,2534,52.4741557371031
WH204,Seattle,1821,536,9,6,23,78229,S966,Electronics,8828,1.2981252941115855,7.0068577767571565,1.1504127771358197,12831,7219,3575,204,24,48,89023,-80195,10.084164023561396,16.298125294111586,14.192190787935468,4.84788577704558,-1285,54.00685777675716
WH047,Dallas,2309,3122,7,3,16,84305,S185,Automotive,7267,4.222160452028311,2.1536689786064755,2.355345437861804,23096,6377,14269,254,15,6,104951,-97684,14.442135681849457,14.222160452028312,9.997402147558018,3.1472498917280207,813,33.153668978606476
